activity_id,chembl_id,canonical_smiles_rdkit,scaffold_key,CLint,log10_CLint,semantic_class
14759943,CHEMBL1340633,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,c1ccc(Nc2ccc(-c3ccc(Nc4ccccc4)cc3)cc2)cc1,6.61,0.8202014594856403,EXACT_QUANTITATIVE
14759944,CHEMBL206229,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,O=c1[nH]c(=O)c2cc(Cc3ccccc3)sc2[nH]1,6.67,0.8241258339165489,EXACT_QUANTITATIVE
14759950,CHEMBL2070946,N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,O=C(NC1CC1)C1CCCCC1C(=O)N1CCN(c2nccs2)CC1,6.76,0.829946695941636,EXACT_QUANTITATIVE
14759955,CHEMBL1088752,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,O=C(NC1CC1)c1cccc(-c2ccccn2)c1,6.92,0.8401060944567578,EXACT_QUANTITATIVE
14759956,CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,6.92,0.8401060944567578,EXACT_QUANTITATIVE
14759957,CHEMBL2070938,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1,O=C(NC1CC1)C1CCCCC1C(=O)N1CCN(c2nccs2)CC1,6.92,0.8401060944567578,EXACT_QUANTITATIVE
14759966,CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,C1=Cc2ccccc2Nc2ccccc21,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759967,CHEMBL378730,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,c1ccc2c(-c3c[nH]c4ccccc34)ccnc2c1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759968,CHEMBL1934422,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1,O=S(=O)(Nc1ccnn1C1CCOCC1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759969,CHEMBL1917446,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,O=S(=O)(c1ccccc1)c1c[nH]c2ccccc12,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759970,CHEMBL521509,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759971,CHEMBL1221702,C[C@H]1CN=C(N)c2sccc2O1,C1=NCCOc2ccsc21,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759972,CHEMBL2031227,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759973,CHEMBL184012,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,O=C(Nc1cccc(NC(=O)c2ccnc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759974,CHEMBL2018954,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,O=S(=O)(Nc1nccnc1OCc1ccccc1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759975,CHEMBL1537460,COc1ccccc1C(=O)Nc1ccc(Cc2ccncc2)cc1,O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759976,CHEMBL491758,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759977,CHEMBL282625,N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1,C(=Cc1cccc2sccc12)c1ccc2c(c1)OCO2,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759978,CHEMBL2031224,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759979,CHEMBL2031241,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,O=C(Nc1nccs1)c1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759980,CHEMBL2163360,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ncccc4c3C2)CC1,O=C(NC1CC1)C1CCCCC1C(=O)N1CCc2[nH]c3ncccc3c2C1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759981,CHEMBL1689129,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl,O=C(Cc1ccccc1)N1CCN(Cc2ccccc2)CC1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759982,CHEMBL1917418,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,c1ccc(Sc2c[nH]c3ccccc23)cc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759983,CHEMBL2208422,N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,O=S(=O)(NCCCN1CCC(Oc2ccccc2)CC1)c1ccccc1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759984,CHEMBL383696,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,O=c1[nH]c(=O)c2c(SC3CCCC3)c(Cc3ccccc3)sc2[nH]1,7.0,0.8450980400142568,EXACT_QUANTITATIVE
14759988,CHEMBL1783112,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,c1ccc2c(-n3ccnn3)ccnc2c1,7.08,0.850033257689769,EXACT_QUANTITATIVE
14759993,CHEMBL2151326,COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,c1ccc(Cn2cnc3ccc(Nc4cc[nH]n4)nc32)nc1,7.24,0.859738566197147,EXACT_QUANTITATIVE
14759997,CHEMBL2325697,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,c1cc(-c2nc(C3CC3)cc(N3CCOCC3)n2)c2cc[nH]c2c1,7.41,0.8698182079793282,EXACT_QUANTITATIVE
14759998,CHEMBL243001,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,O=c1c2cc(Oc3ccccc3)ccc2ncn1CC1CCCNC1,7.41,0.8698182079793282,EXACT_QUANTITATIVE
14759999,CHEMBL1290353,CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,c1ccccc1,7.41,0.8698182079793282,EXACT_QUANTITATIVE
14760001,CHEMBL1779512,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,O=C(NCC1CCCCCC1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,7.5,0.8750612633917001,EXACT_QUANTITATIVE
14760002,CHEMBL1934266,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,7.5,0.8750612633917001,EXACT_QUANTITATIVE
14760003,CHEMBL1951909,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCNCC2)CC1,7.5,0.8750612633917001,EXACT_QUANTITATIVE
14760008,CHEMBL2017291,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1,7.59,0.8802417758954804,EXACT_QUANTITATIVE
14760009,CHEMBL66089,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,c1ccc(-c2cc(-c3ccc(N4CCOCC4)nc3)nc3ncncc23)cc1,7.59,0.8802417758954804,EXACT_QUANTITATIVE
14760013,CHEMBL1645105,COc1ccc(-c2ccc3nc(N)sc3c2)cn1,c1cncc(-c2ccc3ncsc3c2)c1,7.76,0.8898617212581884,EXACT_QUANTITATIVE
14760014,CHEMBL1363924,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1cccnc1,O=C(CSc1nnc(-c2cccnc2)[nH]1)Nc1ccon1,7.76,0.8898617212581884,EXACT_QUANTITATIVE
14760020,CHEMBL1256967,CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,O=C(NC1CNC1=O)C(=NOCc1cc(=O)cc[nH]1)c1cscn1,7.94,0.8998205024270963,EXACT_QUANTITATIVE
14760021,CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1CN=C(c2ccccc2)c2ccccc2N1,7.94,0.8998205024270963,EXACT_QUANTITATIVE
14760031,CHEMBL1807827,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14760032,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14760034,CHEMBL552513,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,O=C(Cc1ccccc1)Nc1cccc2c(=O)n(C3CCNC3)ccc12,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14760035,CHEMBL1917440,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,c1ccc(Sc2c[nH]c3cccc(-c4cnccn4)c23)cc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14760036,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14760037,CHEMBL2158822,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761124,CHEMBL2207280,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761125,CHEMBL1689120,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761126,CHEMBL2158775,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761127,CHEMBL2158840,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761128,CHEMBL341087,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761129,CHEMBL2332935,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,c1ccc(OCCCN2CCC3(CC2)Cc2ccccc2O3)cc1,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761130,CHEMBL2208435,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1cnnc2ccccc12,8.0,0.9030899869919435,EXACT_QUANTITATIVE
14761134,CHEMBL232846,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12,c1ccc(CSc2ncc3scnc3n2)cc1,8.13,0.9100905455940682,EXACT_QUANTITATIVE
14761135,CHEMBL272705,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,O=c1[nH]c2nc(SCc3ccco3)ncc2s1,8.28,0.9180303367848801,EXACT_QUANTITATIVE
14761136,CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,8.32,0.9201233262907239,EXACT_QUANTITATIVE
14761137,CHEMBL398338,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,O=C(Nc1cccc2[nH]ncc12)NC1CCc2ccccc21,8.32,0.9201233262907239,EXACT_QUANTITATIVE
14761138,CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,c1ccc(-c2c[nH]c3ccccc23)cc1,8.33,0.9206450014067876,EXACT_QUANTITATIVE
14761139,CHEMBL2158828,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,8.5,0.9294189257142927,EXACT_QUANTITATIVE
14761140,CHEMBL380005,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,8.5,0.9294189257142927,EXACT_QUANTITATIVE
14761141,CHEMBL1779497,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,O=C(NCC1CCCCC1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,8.5,0.9294189257142927,EXACT_QUANTITATIVE
14761149,CHEMBL2048873,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,O=C1NC(=O)C(=Cc2cccc(-c3ccncc3)c2N2CCCCC2)S1,8.51,0.9299295600845878,EXACT_QUANTITATIVE
14761150,CHEMBL403225,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,O=c1[nH]c2nc(SCc3ccccc3)ncc2s1,8.67,0.9380190974762103,EXACT_QUANTITATIVE
14761156,CHEMBL1241590,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,c1ccccc1,8.71,0.9400181550076633,EXACT_QUANTITATIVE
14761157,CHEMBL274737,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,c1ccc(CSc2ncc3scnc3n2)cc1,8.71,0.9400181550076633,EXACT_QUANTITATIVE
14761158,CHEMBL403313,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,c1ccc(-c2cc3ccccc3[nH]2)cc1,8.86,0.9474337218870508,EXACT_QUANTITATIVE
14761161,CHEMBL1831130,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,O=C(NCC1CN(c2ccnc3ccccc23)C(=O)O1)C1CC1,8.91,0.9498777040368748,EXACT_QUANTITATIVE
14761162,CHEMBL2325699,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,c1cc(-c2nc(C3CC3)cc(N3CC4CCC(C3)O4)n2)c2cc[nH]c2c1,8.91,0.9498777040368748,EXACT_QUANTITATIVE
14761168,CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,c1ccc(CCNCCc2ccccc2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761169,CHEMBL1807821,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,O=c1[nH]c2cccc(CCNCCCOCCOCCc3ccccc3)c2s1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761170,CHEMBL1916285,Cc1nn(-c2ccccc2)c(NS(=O)(=O)c2cccc(CN3CCOCC3)c2)c1C(=O)N[C@@H](C)C(C)(C)C,O=S(=O)(Nc1ccnn1-c1ccccc1)c1cccc(CN2CCOCC2)c1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761171,CHEMBL1778623,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,c1ccc(-c2ccccc2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761172,CHEMBL1916263,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,O=S(=O)(Nc1ccn(-c2ccccc2)n1)c1ccccc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761173,CHEMBL2207661,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]nc1C1CC1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761174,CHEMBL2171014,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761175,CHEMBL2207278,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761176,CHEMBL1689123,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761177,CHEMBL2171018,COc1cccc(C(=O)NCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,O=C(NCCN1CCC(Oc2ccccc2)CC1)c1ccccc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761178,CHEMBL452021,CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,c1ccc(-c2cccs2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761179,CHEMBL1778617,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,c1ccc(-c2cccc(-c3nccs3)c2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761180,CHEMBL1945037,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,O=c1[nH]c2cccc(CCNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761181,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,c1ccc(Nc2ccccc2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761182,CHEMBL86276,Nc1nc(-c2ccccc2)nn1Cc1ccccc1,c1ccc(Cn2cnc(-c3ccccc3)n2)cc1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761183,CHEMBL257269,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,O=c1ccc2cnc(SCc3ccccc3)nc2[nH]1,9.0,0.9542425094393249,EXACT_QUANTITATIVE
14761191,CHEMBL426658,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,c1ccc(-c2cnc3ccc(NC4CCOCC4)nn23)cc1,9.12,0.9599948383284161,EXACT_QUANTITATIVE
14761192,CHEMBL2180612,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,O=C1CCCC2=C1C(c1ccc(-c3ccccc3)cc1)C=CN2,9.12,0.9599948383284161,EXACT_QUANTITATIVE
14761197,CHEMBL1956112,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,N=C(Nc1ccc2c(c1)CCCN2CCC1CCCN1)c1cccs1,9.33,0.9698816437465,EXACT_QUANTITATIVE
14761199,CHEMBL1346,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1,9.5,0.9777236052888477,EXACT_QUANTITATIVE
14761202,CHEMBL1389370,CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,c1ncc2sc3nc(N4CCOCC4)c4c(c3c2n1)CCCC4,9.55,0.9800033715837464,EXACT_QUANTITATIVE
14761209,CHEMBL1922660,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,c1ccc(COc2ccc3c(ccn3Cc3ccc(-c4cccnc4)cc3)c2)nc1,9.77,0.989894563718773,EXACT_QUANTITATIVE
14761211,CHEMBL2170989,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,O=C(NCCCSCC1CCC(n2cnc3cncnc32)O1)Nc1ccccc1,9.77,0.989894563718773,EXACT_QUANTITATIVE
14761212,CHEMBL171951,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,B1NN=Cc2ccccc21,9.77,0.989894563718773,EXACT_QUANTITATIVE
14761228,CHEMBL1916289,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,10.0,1.0,EXACT_QUANTITATIVE
14761229,CHEMBL563784,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1,10.0,1.0,EXACT_QUANTITATIVE
14761230,CHEMBL1778642,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,c1ccc(-c2ccccc2)cc1,10.0,1.0,EXACT_QUANTITATIVE
14761231,CHEMBL2207667,NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,10.0,1.0,EXACT_QUANTITATIVE
14761232,CHEMBL2171013,Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,10.0,1.0,EXACT_QUANTITATIVE
14761233,CHEMBL495383,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1,10.0,1.0,EXACT_QUANTITATIVE
14761234,CHEMBL2011440,COc1nc(Cl)c(Cl)nc1NS(=O)(=O)c1ccc(Cl)s1,O=S(=O)(Nc1cnccn1)c1cccs1,10.0,1.0,EXACT_QUANTITATIVE
14761235,CHEMBL180155,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,10.0,1.0,EXACT_QUANTITATIVE
14761236,CHEMBL38380,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,10.0,1.0,EXACT_QUANTITATIVE
14761237,CHEMBL1766793,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,O=C(Nc1ccccc1)c1cncc(-c2ccccc2)n1,10.0,1.0,EXACT_QUANTITATIVE
14761244,CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,c1ccc(Oc2ccccc2)cc1,10.23,1.0098756337121602,EXACT_QUANTITATIVE
14761250,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,10.47,1.0199466816788423,EXACT_QUANTITATIVE
14761251,CHEMBL1807829,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,10.5,1.021189299069938,EXACT_QUANTITATIVE
14761252,CHEMBL2171037,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,10.5,1.021189299069938,EXACT_QUANTITATIVE
14761254,CHEMBL129660,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,10.67,1.02816441942447,EXACT_QUANTITATIVE
14761261,CHEMBL496929,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1,10.72,1.0301947853567512,EXACT_QUANTITATIVE
