action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14761384,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CHEMBL3308022,4.208340000000003,,,CHEMBL3301361,,,0,0.30434782608695654,1,5,2,,"{""number"": ""13.49"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,440.5690000000002,CHEMBL1916272,,CHEMBL1916272,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1916272,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,13.49,2130003,,8,CHEMBL3301371,179,27,1,,,CL,uL.min-1.(10^6cells)-1,,13.49,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,93.09,CLint,0,microL/min/1E6 cells,,,13.49
,,14762212,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,CHEMBL3308022,5.692020000000005,,,CHEMBL3301361,,,0,0.5185185185185185,1,4,1,,"{""number"": ""13.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,523.4760000000003,CHEMBL2158783,,CHEMBL2158783,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2158783,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,13.78,2133140,,8,CHEMBL3301371,180,27,1,,,CL,uL.min-1.(10^6cells)-1,,13.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,0,microL/min/1E6 cells,,,13.78
,,14762213,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,CHEMBL3308022,5.603200000000005,,,CHEMBL3301361,,,0,0.13636363636363635,1,2,1,,"{""number"": ""13.8"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,366.84400000000005,CHEMBL2058529,,CHEMBL2058529,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2058529,O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,13.8,2131801,,7,CHEMBL3301371,181,27,1,,,CL,uL.min-1.(10^6cells)-1,,13.8,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,46.53,CLint,0,microL/min/1E6 cells,,,13.8
,,14762214,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,CHEMBL3308022,3.0711200000000014,,,CHEMBL3301361,,,0,0.18181818181818182,1,7,1,,"{""number"": ""13.8"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,403.4420000000001,CHEMBL1783119,,CHEMBL1783119,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1783119,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,13.8,2131487,,6,CHEMBL3301371,182,27,1,,,CL,uL.min-1.(10^6cells)-1,,13.8,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,91.16,CLint,0,microL/min/1E6 cells,,,13.8
,,14762223,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,CHEMBL3308022,2.3760000000000003,,,CHEMBL3301361,,,0,0.38095238095238093,1,6,4,,"{""number"": ""14.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,386.44800000000015,CHEMBL605846,OLODATEROL,CHEMBL605846,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL605846,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,14.0,2131296,,7,CHEMBL3301371,183,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,100.05000000000001,CLint,0,microL/min/1E6 cells,,,14.0
,,14762224,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,CHEMBL3308022,3.1987400000000017,,,CHEMBL3301361,,,0,0.30434782608695654,1,6,2,,"{""number"": ""14.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,454.5520000000002,CHEMBL1916278,,CHEMBL1916278,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1916278,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,14.0,2130086,,6,CHEMBL3301371,184,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,102.32,CLint,0,microL/min/1E6 cells,,,14.0
,,14762225,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,CHEMBL3308022,3.6323000000000016,,,CHEMBL3301361,,,0,0.2692307692307692,1,6,5,,"{""number"": ""14.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,481.5930000000002,CHEMBL1944692,,CHEMBL1944692,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1944692,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,14.0,2127598,,11,CHEMBL3301371,185,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,97.38000000000001,CLint,0,microL/min/1E6 cells,,,14.0
,,14762239,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3308022,4.756400000000003,,,CHEMBL3301361,,,0,0.29411764705882354,1,3,1,,"{""number"": ""14.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,481.33599999999996,CHEMBL62136,T091317,CHEMBL62136,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL62136,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,14.13,2131120,,5,CHEMBL3301371,186,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,57.61,CLint,0,microL/min/1E6 cells,,,14.13
,,14762240,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,CHEMBL3308022,7.1305000000000085,,,CHEMBL3301361,,,0,0.21875,1,4,1,,"{""number"": ""14.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,555.5160000000003,CHEMBL376488,BEDAQUILINE,CHEMBL376488,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL376488,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,14.13,2130979,,8,CHEMBL3301371,187,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,45.59,CLint,0,microL/min/1E6 cells,,,14.13
,,14762245,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL3308022,4.425600000000004,,,CHEMBL3301361,,,0,0.38095238095238093,1,3,1,,"{""number"": ""14.24"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,375.87100000000015,CHEMBL54,HALOPERIDOL,CHEMBL54,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,14.24,2128218,,6,CHEMBL3301371,188,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.24,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,40.540000000000006,CLint,0,microL/min/1E6 cells,,,14.24
,,14762246,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,CHEMBL3308022,3.244180000000002,,,CHEMBL3301361,,,0,0.2,1,4,2,,"{""number"": ""14.3"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,399.44700000000006,CHEMBL440405,,CHEMBL440405,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL440405,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,14.3,2131307,,6,CHEMBL3301371,189,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.3,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,102.82,CLint,0,microL/min/1E6 cells,,,14.3
,,14762247,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,CHEMBL3308022,0.6503999999999988,,,CHEMBL3301361,,,0,0.42857142857142855,1,10,5,,"{""number"": ""14.45"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,473.55900000000014,CHEMBL2170985,,CHEMBL2170985,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2170985,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,14.45,2131450,,9,CHEMBL3301371,190,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.45,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,160.44,CLint,0,microL/min/1E6 cells,,,14.45
,,14762248,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,CHEMBL3308022,4.826000000000004,,,CHEMBL3301361,,,0,0.3333333333333333,1,6,0,,"{""number"": ""14.45"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,515.6080000000003,CHEMBL1089773,,CHEMBL1089773,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1089773,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,14.45,2131390,,5,CHEMBL3301371,191,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.45,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,44.730000000000004,CLint,0,microL/min/1E6 cells,,,14.45
,,14762258,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,CHEMBL3308022,3.640600000000002,,,CHEMBL3301361,,,0,0.29411764705882354,1,5,1,,"{""number"": ""14.79"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,328.80300000000005,CHEMBL426658,,CHEMBL426658,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL426658,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,14.79,2129458,,3,CHEMBL3301371,192,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.79,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,51.45,CLint,0,microL/min/1E6 cells,,,14.79
,,14762259,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,CHEMBL3308022,1.3019999999999998,,,CHEMBL3301361,,,0,0.2,1,8,1,,"{""number"": ""14.79"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,332.33700000000005,CHEMBL361546,,CHEMBL361546,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL361546,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,14.79,2130107,,2,CHEMBL3301371,193,27,1,,,CL,uL.min-1.(10^6cells)-1,,14.79,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,82.69,CLint,1,microL/min/1E6 cells,,,14.79
,,14762265,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,CHEMBL3308022,4.826240000000005,,,CHEMBL3301361,,,0,0.5652173913043478,1,5,2,,"{""number"": ""15.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,448.63300000000015,CHEMBL1934271,,CHEMBL1934271,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1934271,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,15.0,2130352,,8,CHEMBL3301371,194,27,1,,,CL,uL.min-1.(10^6cells)-1,,15.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,93.09,CLint,0,microL/min/1E6 cells,,,15.0
,,14762266,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,CHEMBL3308022,4.419520000000004,,,CHEMBL3301361,,,0,0.5652173913043478,1,5,2,,"{""number"": ""15.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,446.6170000000003,CHEMBL1916286,,CHEMBL1916286,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1916286,Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,15.0,2130373,,6,CHEMBL3301371,195,27,1,,,CL,uL.min-1.(10^6cells)-1,,15.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,93.09,CLint,0,microL/min/1E6 cells,,,15.0
,,14762267,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,CHEMBL3308022,5.4608200000000044,,,CHEMBL3301361,,,0,0.2,1,4,2,,"{""number"": ""15.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,485.36700000000025,CHEMBL1643194,,CHEMBL1643194,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1643194,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,15.0,2130525,,7,CHEMBL3301371,196,27,1,,,CL,uL.min-1.(10^6cells)-1,,15.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,78.87,CLint,1,microL/min/1E6 cells,,,15.0
,,14762268,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,CHEMBL3308022,2.6872800000000003,,,CHEMBL3301361,,,0,0.32,1,6,3,,"{""number"": ""15.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,480.9520000000002,CHEMBL2207669,,CHEMBL2207669,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2207669,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,15.0,2132118,,7,CHEMBL3301371,197,27,1,,,CL,uL.min-1.(10^6cells)-1,,15.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,118.44999999999999,CLint,0,microL/min/1E6 cells,,,15.0
,,14762269,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,CHEMBL3308022,5.403200000000005,,,CHEMBL3301361,,,0,0.5,1,4,2,,"{""number"": ""15.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,470.01300000000026,CHEMBL551765,,CHEMBL551765,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL551765,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,15.0,2133230,,6,CHEMBL3301371,198,27,1,,,CL,uL.min-1.(10^6cells)-1,,15.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,82.53,CLint,0,microL/min/1E6 cells,,,15.0
