action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14761198,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,CHEMBL3308043,5.122900000000005,,,CHEMBL3301361,,,0,0.2962962962962963,1,7,1,,"{""number"": ""9.5"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,519.6270000000003,CHEMBL1916271,,CHEMBL1916271,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1916271,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,9.5,2130049,,8,CHEMBL3301372,107,27,1,,,CL,uL.min-1.(10^6cells)-1,,9.5,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,110.33000000000001,CLint,0,microL/min/1E6 cells,,,9.5
,,14761207,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,CHEMBL3308043,3.167200000000001,,,CHEMBL3301361,,,0,0.14285714285714285,1,3,1,,"{""number"": ""9.77"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,260.31399999999996,CHEMBL956,SUPROFEN,CHEMBL956,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL956,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,9.77,2130611,,4,CHEMBL3301372,108,27,1,,,CL,uL.min-1.(10^6cells)-1,,9.77,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,54.37,CLint,1,microL/min/1E6 cells,,,9.77
,,14761208,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1ccc2[nH]c(C(=O)O)nc2c1,Cc1ccc2[nH]c(C(=O)O)nc2c1,CHEMBL3308043,1.5695199999999998,,,CHEMBL3301361,,,0,0.1111111111111111,1,2,2,,"{""number"": ""9.77"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,176.175,CHEMBL596008,,CHEMBL596008,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL596008,Cc1ccc2[nH]c(C(=O)O)nc2c1,9.77,2127592,,1,CHEMBL3301372,109,27,1,,,CL,uL.min-1.(10^6cells)-1,,9.77,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,65.98,CLint,0,microL/min/1E6 cells,,,9.77
,,14761225,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,CHEMBL3308043,2.854700000000001,,,CHEMBL3301361,,,0,0.3125,1,7,3,,"{""number"": ""10.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,362.4800000000001,CHEMBL2349334,,CHEMBL2349334,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2349334,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,10.0,2131189,,7,CHEMBL3301372,110,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,90.9,CLint,0,microL/min/1E6 cells,,,10.0
,,14761226,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,CHEMBL3308043,1.864099999999999,,,CHEMBL3301361,,,0,0.46153846153846156,1,9,2,,"{""number"": ""10.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,492.5800000000002,CHEMBL2336326,,CHEMBL2336326,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2336326,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,10.0,2128550,,6,CHEMBL3301372,111,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,112.94,CLint,0,microL/min/1E6 cells,,,10.0
,,14761227,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1,CHEMBL3308043,4.443800000000003,,,CHEMBL3301361,,,0,0.36363636363636365,1,3,1,,"{""number"": ""10.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,454.3950000000002,CHEMBL2164377,,CHEMBL2164377,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2164377,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1,10.0,2130349,,6,CHEMBL3301372,112,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,58.64,CLint,1,microL/min/1E6 cells,,,10.0
,,14761242,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,CHEMBL3308043,2.0422000000000016,,,CHEMBL3301361,,,0,0.4722222222222222,2,7,4,,"{""number"": ""10.23"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,631.8180000000003,CHEMBL5483011,INDINAVIR,CHEMBL115,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL5483011,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,10.23,2128449,,11,CHEMBL3301372,113,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.23,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,149.53000000000003,CLint,0,microL/min/1E6 cells,,,10.23
,,14761243,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,CHEMBL3308043,5.006200000000002,,,CHEMBL3301361,,,0,0.17391304347826086,1,3,1,,"{""number"": ""10.23"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,339.4420000000002,CHEMBL2035032,,CHEMBL2035032,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2035032,NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,10.23,2131303,,3,CHEMBL3301372,114,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.23,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,43.31999999999999,CLint,0,microL/min/1E6 cells,,,10.23
,,14761248,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CHEMBL3308043,4.777400000000004,,,CHEMBL3301361,,,0,0.4,1,5,1,,"{""number"": ""10.47"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,428.5400000000001,CHEMBL1513,IRBESARTAN,CHEMBL1513,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,10.47,2131973,,7,CHEMBL3301372,115,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.47,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,87.13,CLint,0,microL/min/1E6 cells,,,10.47
,,14761249,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C1NC(=O)C(=CC=Cc2ccccc2)S1,O=C1NC(=O)C(=CC=Cc2ccccc2)S1,CHEMBL3308043,2.566700000000001,,,CHEMBL3301361,,,0,0.0,1,3,1,,"{""number"": ""10.47"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,231.276,CHEMBL2132954,,CHEMBL2132954,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2132954,O=C1NC(=O)C(=CC=Cc2ccccc2)S1,10.47,2130243,,2,CHEMBL3301372,116,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.47,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,46.17,CLint,2,microL/min/1E6 cells,,,10.47
,,14761256,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,CHEMBL3308043,4.8807000000000045,,,CHEMBL3301361,,,0,0.46153846153846156,1,5,3,,"{""number"": ""10.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,459.5580000000002,CHEMBL1477,CERIVASTATIN,CHEMBL1477,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1477,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,10.72,2129765,,11,CHEMBL3301372,117,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,99.88000000000001,CLint,0,microL/min/1E6 cells,,,10.72
,,14761257,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,CHEMBL3308043,4.336520000000003,,,CHEMBL3301361,,,0,0.15789473684210525,1,4,1,,"{""number"": ""10.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,391.3240000000001,CHEMBL1929039,,CHEMBL1929039,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1929039,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,10.72,2131507,,2,CHEMBL3301372,118,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,56.150000000000006,CLint,0,microL/min/1E6 cells,,,10.72
,,14761258,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,C=CC(=O)Nc1ccc(OC)cc1,C=CC(=O)Nc1ccc(OC)cc1,CHEMBL3308043,1.8196999999999999,,,CHEMBL3301361,,,0,0.1,1,2,1,,"{""number"": ""10.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,177.20299999999997,CHEMBL2089383,,CHEMBL2089383,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2089383,C=CC(=O)Nc1ccc(OC)cc1,10.72,2131033,,3,CHEMBL3301372,119,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,38.33,CLint,0,microL/min/1E6 cells,,,10.72
,,14761259,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,C[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](C)N1,C[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](C)N1,CHEMBL3308043,4.232400000000002,,,CHEMBL3301361,,,0,0.71875,1,4,3,,"{""number"": ""10.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,571.7820000000004,CHEMBL1761870,,CHEMBL1761870,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1761870,C[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](C)N1,10.72,2131391,,6,CHEMBL3301372,120,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,93.78,CLint,0,microL/min/1E6 cells,,,10.72
,,14761260,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,CHEMBL3308043,4.564720000000003,,,CHEMBL3301361,,,0,0.1111111111111111,1,3,1,,"{""number"": ""10.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,346.30800000000005,CHEMBL397229,,CHEMBL397229,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL397229,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,10.72,2131435,,3,CHEMBL3301372,121,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,55.120000000000005,CLint,0,microL/min/1E6 cells,,,10.72
,,14761264,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,CHEMBL3308043,2.7727400000000006,,,CHEMBL3301361,,,0,0.13636363636363635,1,8,1,,"{""number"": ""10.96"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,397.4420000000002,CHEMBL1213082,,CHEMBL1213082,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1213082,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,10.96,2132529,,3,CHEMBL3301372,122,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.96,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,104.50999999999999,CLint,0,microL/min/1E6 cells,,,10.96
,,14761265,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=c1[nH]c2cc(Cl)ccc2o1,O=c1[nH]c2cc(Cl)ccc2o1,CHEMBL3308043,1.7745,,,CHEMBL3301361,,,0,0.0,1,2,1,,"{""number"": ""10.96"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,169.56699999999998,CHEMBL1371,CHLORZOXAZONE,CHEMBL1371,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,10.96,2128754,,0,CHEMBL3301372,123,27,1,,,CL,uL.min-1.(10^6cells)-1,,10.96,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,46.0,CLint,0,microL/min/1E6 cells,,,10.96
,,14761297,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,CHEMBL3308043,3.3820000000000014,,,CHEMBL3301361,,,0,0.36363636363636365,1,4,2,,"{""number"": ""11.48"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,469.8910000000002,CHEMBL360227,,CHEMBL360227,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL360227,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,11.48,2131329,,7,CHEMBL3301372,124,27,1,,,CL,uL.min-1.(10^6cells)-1,,11.48,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,86.87,CLint,0,microL/min/1E6 cells,,,11.48
,,14761329,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CCOc1ccc2nc(N)sc2c1,CCOc1ccc2nc(N)sc2c1,CHEMBL3308043,2.2771999999999997,,,CHEMBL3301361,,,0,0.2222222222222222,1,4,1,,"{""number"": ""12.02"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,194.259,CHEMBL565755,,CHEMBL565755,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL565755,CCOc1ccc2nc(N)sc2c1,12.02,2128266,,2,CHEMBL3301372,125,27,1,,,CL,uL.min-1.(10^6cells)-1,,12.02,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,48.14,CLint,0,microL/min/1E6 cells,,,12.02
,,14761330,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,CHEMBL3308043,4.174800000000003,,,CHEMBL3301361,,,0,0.2857142857142857,1,3,1,,"{""number"": ""12.02"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,294.807,CHEMBL594671,,CHEMBL594671,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL594671,CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,12.02,2130468,,4,CHEMBL3301372,126,27,1,,,CL,uL.min-1.(10^6cells)-1,,12.02,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,41.99,CLint,0,microL/min/1E6 cells,,,12.02
,,14761338,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,CHEMBL3308043,5.042900000000005,,,CHEMBL3301361,,,0,0.25,1,8,2,,"{""number"": ""12.3"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,548.9410000000001,CHEMBL2147475,BMS-830216,CHEMBL2147475,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL2147475,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,12.3,2131392,,9,CHEMBL3301372,127,27,1,,,CL,uL.min-1.(10^6cells)-1,,12.3,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,120.11000000000001,CLint,0,microL/min/1E6 cells,,,12.3
,,14761339,[],Hepatocyte,CHEMBL3301372,"ASTRAZENECA: Intrinsic clearance measured in human hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,,9606,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,CHEMBL3308043,2.8378000000000005,,,CHEMBL3301361,,,0,0.25,1,9,2,,"{""number"": ""12.3"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,493.95500000000015,CHEMBL1809069,,CHEMBL1809069,,0,,data/raw/chembl/CHEMBL3301372_activities_00000.json,CHEMBL1809069,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,12.3,2129594,,6,CHEMBL3301372,128,27,1,,,CL,uL.min-1.(10^6cells)-1,,12.3,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,108.12,CLint,0,microL/min/1E6 cells,,,12.3
